Index,restaurant_name,restaurant_category,restaurant_description,restaurant_rating,restaurant_comment_number,restaurant_price_range,restaurant_location,restaurant_services
0,Copenhagen Coffee Lab - Campo de Santa Clara,Cafe,,4,248 Google reviews,,"Campo de Santa Clara 136, 1100-474 Lisboa, Portugal","['Dine-in', 'Takeaway', 'No delivery']"
0,Moko Veggie Café - Anjos,€€,,"4,7",450 comentários no Google,€€,"Rua do Forno do Tijolo 29D, 1170-132 Lisboa","['Comer no local', 'Take away', 'Entrega']"
0,Café Esplanada do Miradouro do Monte Agudo,€,,"4,4",519 comentários no Google,€,"R. Heliodoro Salgado, 1170-175 Lisboa","['Comer no local', 'Não serve take away', 'Não faz entregas']"
0,Le Petit Prince Culture Café,Café,,"4,6",330 comentários no Google,,"R. Cecílio de Sousa 1a, 1200-098 Lisboa","['Comer no local', 'Take away', 'Não faz entregas']"
0,A Brasileira,€€,,"4,0",3 680 comentários no Google,€€,"R. Garrett 122, 1200-273 Lisboa","['Comer no local', 'Take away', 'Não faz entregas']"
0,Neighbourhood Cafe Lisboa,Café,,"4,7",211 comentários no Google,,"Largo do Conde Barão 25, 1200-163 Lisboa","['Comer no local', 'Com recolha móvel', 'Não faz entregas']"
0,Café da Garagem,€€,,"4,4",345 comentários no Google,€€,"Costa do Castelo 75, 1100-178 Lisboa","['Comer no local', 'Não faz entregas']"
0,Bettina Corallo,€€,,"4,8",443 comentários no Google,€€,"R. da Escola Politécnica 4, 1250-096 Lisboa","['Comer no local', 'Take away', 'Não faz entregas']"
0,Esplanada Cafe,€€,,"3,6",478 comentários no Google,€€,"Jardim ""Esplanada, Praça do Príncipe Real, 1250-184 Lisboa","['Comer no local', 'Take away', 'Entrega']"
0,Chiado Caffe,€,Café e padaria aconchegante com diversos pães e doces portugueses saborosos.,"4,5",602 comentários no Google,€,"Rua do Loreto 45 47, 1200-471 Lisboa","['Comer no local', 'Take away', 'Não faz entregas']"
0,Frutaria Cafe,€€,,"4,4",705 comentários no Google,€€,"R. dos Fanqueiros 269, 1100-232 Lisboa","['Comer no local', 'Com recolha móvel', 'Não faz entregas']"
0,Copenhagen Coffee Lab - Cais do Sodré,Coffee shop,,4.2,444 Google reviews,,"Rua de S. Paulo 62, 1200-019 Lisboa, Portugal","['Dine-in', 'Takeaway', 'Delivery']"
0,Fábrica da Nata - Pastéis de Nata,Pastry shop,,4.6,"5,480 Google reviews",£,"Praça dos Restauradores 62 -68, 1250-110 Lisboa, Portugal","['Dine-in', 'Takeaway', 'Delivery']"
0,Dede's at The Gladstone,Cafe,,4.8,12 Google reviews,,"R. de Santo Amaro 72, 1200-823 Lisboa, Portugal","['Dine-in', 'Curbside pickup', 'Delivery']"
0,Di Marzano Café Vermuteria,Cafe,,4.7,219 Google reviews,££,"Largo Rafael Bordalo Pinheiro 32, 1200-369 Lisboa, Portugal","['Dine-in', 'Takeaway', 'No delivery']"
0,Quiosque do Adamastor,Cafe,,4.6,100 Google reviews,,"R. de Santa Catarina, 1200-109 Lisboa, Portugal",
0,Quase Café,Brunch restaurant,,4.6,703 Google reviews,££,"Rua do Salvador 32, 1100-465 Lisboa, Portugal","['Dine-in', 'Drive-through']"
0,Petit Gâteau,Cafe,,2.8,24 Google reviews,,"R. dos Fanqueiros 132, 1100-500 Lisboa, Portugal","['Dine-in', 'No delivery']"
0,Café Gelo,Bakery,,3.5,"1,191 Google reviews",££,"Praça Dom Pedro IV 64, 1100-200 Lisboa, Portugal","['Dine-in', 'Takeaway', 'No delivery']"
0,The Coffee,Coffee shop,,,,,"Rua de S. Paulo 81, 1200-275 Lisboa, Portugal","['Dine-in', 'Curbside pickup']"
0,Kafeine / Avenida da Liberdade,Restaurant,,4.5,364 Google reviews,,"Food Court, Avenida da Liberdade 180, Tivoli Forum, Piso -1, 1250-146 Lisboa, Portugal","['Dine-in', 'Takeaway', 'Delivery']"
0,Despensa da Academia,Restaurant,,4.7,138 Google reviews,£,"R. Academia das Ciências 17B, 1200-003 Lisboa, Portugal","['Dine-in', 'Takeaway', 'No delivery']"
0,Botica do Café,Espresso bar,,4,347 Google reviews,££,"R. Almeida e Sousa 70A, 1350-149 Lisboa, Portugal","['Dine-in', 'Takeaway', 'No delivery']"
0,Esplanada da Graça,Cafe,,4.4,220 Google reviews,,"Largo da Graça, 1100-266 Lisboa, Portugal","['Dine-in', 'No delivery']"
0,Cafe do Largo,Coffee shop,,5,4 Google reviews,,"Praça São João Bosco 27A, 1350-298 Lisboa, Portugal","['Dine-in', 'Takeaway']"
0,Copenhagen Coffee Lab & Bakery - Estrela,Coffee shop,,4.3,85 Google reviews,,"Av. Álvares Cabral 13C, 1250-015 Lisboa, Portugal","['Dine-in', 'Takeaway', 'Delivery']"
0,Paradia S.Roque,Cafe,,4.3,16 Google reviews,,"R. da Rosa 186, 1200-223 Lisboa, Portugal","['Dine-in', 'No delivery']"
0,Noca's Café,Cafe,,4.7,11 Google reviews,,"Rua da Alfândega, 1100-135 Lisboa, Portugal",['Dine-in']
0,Caffeine Garage,Coffee store,,4.6,42 Google reviews,,"R. dos Mastros 24, 1200-337 Lisboa, Portugal","['Dine-in', 'Takeaway']"
0,Fábrica do Pastel Feijão,€,,"4,7",203 comentários no Google,€,"R. dos Remédios 33, 1100-405 Lisboa",
0,Bowls&Bar 🐶🥗☕️🍷,€€,,"4,2",492 comentários no Google,€€,"R. de São Bento 51, 1200-815 Lisboa","['Comer no local', 'Take away', 'Entrega']"
0,Eléctrico Café,€,,"4,5",60 comentários no Google,€,"R. Maria Andrade 60C, 1170-210 Lisboa","['Comer no local', 'Take away', 'Não faz entregas']"
0,Guadalupe.,€,,"4,5",265 comentários no Google,€,"Rua do Terreiro do Trigo 24, 1100-543 Lisboa","['Comer no local', 'Take away', 'Não faz entregas']"
0,28 Café,€€,,"3,8",461 comentários no Google,€€,"R. de Santa Cruz do Castelo 45, 1100-244 Lisboa","['Comer no local', 'Take away']"
0,Cafe Almirante,Café,,"4,1",52 comentários no Google,,"Av. Alm. Reis 58A, Lisboa","['Comer no local', 'Take away', 'Não faz entregas']"
0,SOHO,Café,,"4,1",82 comentários no Google,,"Martim Moniz, 1100-341 Lisboa","['Comer no local', 'Take away', 'Não faz entregas']"
0,A Padaria Portuguesa,€,,"3,9",812 comentários no Google,€,"Largo da Graça 14, 1170-165 Lisboa",
0,Stanislav Café,Restaurante de brunch,,"4,5",630 comentários no Google,,"1150, R. São José 182, Lisboa","['Comer no local', 'Take away']"
0,Fauna & Flora,€€,,"4,6",1 813 comentários no Google,€€,"Rua da Esperança 33, 1200-655 Lisboa","['Comer no local', 'Take away', 'Entrega']"
0,"A Flor da Selva, Lda.",Torrefatores de café,,"4,9",135 comentários no Google,,"Tv. do Pasteleiro 32, 1200-755 Lisboa","['Drive-thru', 'Não permite comer no local']"
0,Penta Café,€,,"4,6",649 comentários no Google,€,"R. Áurea 115, 1100-053 Lisboa","['Comer no local', 'Take away', 'Não faz entregas']"
0,Charlot Alfama,Café,,"4,6",52 comentários no Google,,"R. Escolas Gerais 59A, 1100-218","['Comer no local', 'Com recolha móvel', 'Não faz entregas']"
0,Pão de Canela,€€,,"4,1",980 comentários no Google,€€,"Praça das Flores 25 29, 1200-192 Lisboa","['Comer no local', 'Take away', 'Não faz entregas']"
0,Mercearia Castello,Coffee shop,,4.4,139 Google reviews,£,"R. das Flores de Santa Cruz 2, 1100-129 Lisboa, Portugal","['Dine-in', 'No delivery']"
0,O Ninho - café brunch tapas,Cafe,,4.7,428 Google reviews,££,"R. São Cristóvão 17, 1100-514 Lisboa, Portugal","['Dine-in', 'No delivery']"
0,Onnie Coffee Farmers and Roasters,Coffee roasters,,,,,"Rua de S. Paulo 258, 1200-066 Lisboa, Portugal",
0,Café Bandeira,Cafe,,4.4,134 Google reviews,,"Rua do Mato Grosso 18, 1170-236 Lisboa, Portugal","['Dine-in', 'Takeaway', 'No delivery']"
0,The Bakery Café,Coffee shop,,4.7,17 Google reviews,,"R. Gomes Freire N-10, 1150-179 Lisboa, Portugal","['Dine-in', 'Takeaway', 'No delivery']"
0,Palacio Belmonte Cafe & Bar,Coffee shop,,3.7,7 Google reviews,,"Tv. do Funil 14, 1100-160 Lisboa, Portugal","['Dine-in', 'No delivery']"
0,Padaria Saudade,Cafe,,4.5,26 Google reviews,,"Rua de Moçambique 23B, 1170-277 Lisboa, Portugal","['Dine-in', 'No delivery']"
0,SAVAS,Cafe,,4.9,27 Google reviews,,"R. Manuel Soares Guedes 7A, 1170-206 Lisboa, Portugal","['Dine-in', 'Takeaway', 'Delivery']"
0,NetJazz Cafe,Cafe,,4.3,6 Google reviews,,"Costa do Castelo 1, 1100-340 Lisboa, Portugal","['Dine-in', 'No delivery']"
0,The Corner Cafe,Tapas bar,,4.8,45 Google reviews,,"R. Bernardim Ribeiro 21, 1150-068 Lisboa, Portugal","['Dine-in', 'Takeaway', 'No delivery']"
0,Remi - Bistro Italiano 🍕 🍹 ☕🍰,Restaurant,,4.6,256 Google reviews,££,"R. Gomes Freire 146 b, 1150-180 Lisboa, Portugal","['Dine-in', 'Takeaway', 'Delivery']"
0,Red Cafe,Cafe,,4,88 Google reviews,,"R. da Vitória, 1100-571 Lisboa, Portugal","['Dine-in', 'Takeaway', 'No delivery']"
0,Flor de la Selva,Coffee roasters,,4.9,135 Google reviews,,"Tv. do Pasteleiro 32, 1200-755 Lisboa, Portugal","['Drive-through', 'No dine-in']"
0,Cunha cafe,Cafe,,4.6,19 Google reviews,,"R. do Castelo Picão 13, 1100-411 Lisboa, Portugal","['Dine-in', 'Takeaway', 'No delivery']"
0,Dr. Bernard,Coffee shop,,,,,"R. do Poço dos Negros 119, 1200-337 Lisboa, Portugal",['Dine-in']
0,Café 1890,Restaurant,,2.4,46 Google reviews,,"R. das Portas de Santo Antão 96, 1150-269 Lisboa, Portugal","['Dine-in', 'Takeaway', 'No delivery']"
0,Casa de Chas e Cafés Delícia,Cafe,,5,5 Google reviews,,"R. dos Remédios 69, 1100-345 Lisboa, Portugal","['Dine-in', 'No delivery']"
0,O Moço,Coffee store,,4.1,258 Google reviews,,"R. Coelho da Rocha nº91 A B, 1350-074 Lisboa, Portugal","['Dine-in', 'Takeaway', 'Delivery']"
0,Vicente Lisboa,Tea room,,4.6,89 Google reviews,,"R. da Voz do Operário 50 A, 1100-621 Lisboa, Portugal",
0,Boutique Nespresso no Chiado,Coffee store,"Refined coffee cafe, also selling brand-name espresso makers & accessories for home brewing.",4.3,364 Google reviews,££,"R. Garrett n°8, 1200-204 Lisboa, Portugal",['Dine-in']
0,Quiosque do Cais,Cafe,,3.8,282 Google reviews,,"Praça Dom Luís I, 1200-109 Lisboa, Portugal","['Dine-in', 'Takeaway', 'No delivery']"
0,Pastelaria fabrico Proprio Saga,Cafe,,4.1,30 Google reviews,,"Calçada do Monte 48, 1170-364 Lisboa, Portugal","['Dine-in', 'Takeaway', 'No delivery']"
0,Kiosk Bakery & Coffee,Coffee store,,4.6,5 Google reviews,,"R. Coelho da Rocha 85B, 1350-073 Lisboa, Portugal","['In-store shopping', 'In-store pick-up']"
0,KAYA - Coffee & Organic Hair Concept,Cafe,,5,94 Google reviews,,"R. de São Marçal 1 C, 1200-418 Lisboa, Portugal","['Dine-in', 'Takeaway']"
0,Padaria Forno Sapadores II,Cafe,,3.8,51 Google reviews,£,"da, Largo da Graça 130, 1170-165 Lisboa, Portugal","['Dine-in', 'Takeaway', 'No delivery']"
0,Anarca Bar Cafe,Cafe,"Unassuming, neighborhood gay bar offering drinks & Portuguese snacks in a small space.",5,1 Google review,,"Portugal, R. Cecílio de Sousa 1, 1200-311 Lisboa, Portugal","['Dine-in', 'No delivery']"
0,Pikikos,Cafe,,4.6,45 Google reviews,,"R. 4 de Infantaria 53C, 1350-243 Lisboa, Portugal","['Dine-in', 'Curbside pickup', 'No delivery']"
0,Caipi & Ginga,Cafe,,5,1 Google review,,"Rua da Glória 53, 1250-092 Lisboa, Portugal","['Dine-in', 'No delivery']"
0,chachamoon,Bubble tea store,,4.2,114 Google reviews,,"R. do Crucifixo 112 114, 1100-184 Lisboa, Portugal","['Dine-in', 'Takeaway']"
0,Cristal,Cafe,,4.2,153 Google reviews,,"R. de Buenos Aires 30, 1200-798 Lisboa, Portugal","['Dine-in', 'Takeaway']"
0,"Cafe Pastelaria Castrense, Lda",Cafe,,3.5,132 Google reviews,,"R. Barata Salgueiro 2, 1150-139 Lisboa, Portugal","['Dine-in', 'Takeaway', 'No delivery']"
0,buna specialty coffee shop santos,Coffee shop,,,,,"R. do Poço dos Negros 168, 1200-342 Lisboa, Portugal",['Dine-in']
0,Coffee Time Tour,"Tour operator in Lisbon, Portugal",,5,2 Google reviews,,"Praça dos Restauradores, 1250-096 Lisboa, Portugal",
0,"Leitaria, Pastelaria Eneri",Cafe,,4.4,75 Google reviews,£,"R. Luz Soriano nº43, 1200-246 Lisboa, Portugal","['Dine-in', 'Takeaway', 'No delivery']"
0,Flor do Monte,Cafe,,4.2,44 Google reviews,,"R. Damasceno Monteiro 25, 1170-253 Lisboa, Portugal","['Dine-in', 'Takeaway', 'No delivery']"
0,BANANACAFE,Cafe,,3.9,191 Google reviews,,"Guerra Junqueiro Garden, 1200-667 Lisboa, Portugal","['Dine-in', 'Curbside pickup', 'Delivery']"
0,Bom Cafe Com Vista,Cafe,,,,,"Largo Chão do Loureiro 7, 1100-434 Lisboa, Portugal","['Dine-in', 'No delivery']"
0,Cafés Tofa,Cafe,,5,1 Google review,,"R. Dom Carlos de Mascarenhas 38A, 1070-083 Lisboa, Portugal",['Dine-in']
0,Cotidiano Lisboa,Restaurant,,4.4,362 Google reviews,££,"R. do Crucifixo 2, 1100-183 Lisboa, Portugal","['Dine-in', 'Takeaway', 'Delivery']"
0,Coffee Shhadai Shhadai,Cafe,,4.2,13 Google reviews,,"R. de São Lázaro 126, 1150-241 Lisboa, Portugal","['Dine-in', 'Takeaway', 'No delivery']"
0,Quiosque do Refresco,Cafe,,3.8,32 Google reviews,,"Largo da Sé, 1100-401 Lisboa, Portugal","['Dine-in', 'Takeaway', 'No delivery']"
0,Buna coffee shop,Coffee store,,,,,"R. de Santa Catarina 20, 1200-262 Lisboa, Portugal",['In-store shopping']
0,Coffee Point (Baixa),Cafe,,4.5,27 Google reviews,,"R. da Vitória 91, 1100-618 Lisboa, Portugal","['Dine-in', 'Curbside pickup', 'No-contact delivery']"
0,Antikuario Cafe,Restaurant,,4.9,136 Google reviews,,"R. São José 168, 1150-326 Lisboa, Portugal",['Dine-in']
0,Zappi,Cafe,,4.7,201 Google reviews,,"R. Santos-O-Velho 16 18, 1200-109 Lisboa, Portugal","['Dine-in', 'Takeaway', 'No delivery']"
0,Madragoa Café,European restaurant,,4.5,230 Google reviews,££,"Rua da Esperança 158, 1200-660 Lisboa, Portugal","['Dine-in', 'No delivery']"
0,Ginginha do Carmo,Bar,,4.4,282 Google reviews,£,"Calçada do Carmo 37 A, 1200-090 Lisboa, Portugal",['No delivery']
0,Café Calçada Bistro,Cafe,,4.3,169 Google reviews,,"Calçada do Monte 62, 1170-108 Lisboa, Portugal",
0,Cafe Tofa,Restaurant,,4,7 Google reviews,,"R Coreto 33, 1200-241 Lisboa, Portugal","['Dine-in', 'Takeaway', 'No delivery']"
0,Café 1686,Cafe,,5,14 Google reviews,,"Rua do Salvador 71, 1100-466 Lisboa, Portugal",
0,Casa dos Ovos Moles em Lisboa,Pastry shop,,4.6,67 Google reviews,,"Calçada do Sacramento 25, 1200-393 Lisboa, Portugal","['Dine-in', 'Takeaway', 'Delivery']"
0,McDonald's,Fast food restaurant,"Classic, long-running fast-food chain known for its burgers & fries.",4,"5,235 Google reviews",£,"Av. da República 10F, 1050-191 Lisboa, Portugal","['Dine-in', 'Takeaway', 'No-contact delivery']"
0,Burger King,Fast food restaurant,"Well-known fast-food chain serving grilled burgers, fries & shakes.",3.8,"2,679 Google reviews",£,"R. do Carmo 97, 1200-093 Lisboa, Portugal","['Dine-in', 'Takeaway', 'Delivery']"
0,Dutch Treat Lisboa,Fast food restaurant,,4.9,133 Google reviews,,"R. da Silva 11, 1200-337 Lisboa, Portugal","['Dine-in', 'Curbside pickup', 'No-contact delivery']"
0,SEASON EXPRESSIONS,Fast food restaurant,,5,21 Google reviews,,"R. da Rosa 19, 1200-381 Lisboa, Portugal","['Dine-in', 'Takeaway', 'No-contact delivery']"
0,Frankie,Fast food restaurant,Unpretentious restaurant offering traditional hot dogs & quick bites in a pared-back space.,4.4,"3,564 Google reviews",£,"R. Dr. João Soares 8b, 1600-062 Lisboa, Portugal","['Dine-in', 'Takeaway', 'Delivery']"
0,McDonald's Rossio,Fast food restaurant,"Classic, long-running fast-food chain known for its burgers & fries.",3.7,"5,444 Google reviews",£,"Praça Dom Pedro IV 81-83, 1100-202 Lisboa, Portugal","['Dine-in', 'Takeaway', 'Delivery']"
0,Burger King Marquês Pombal,Fast food restaurant,"Well-known fast-food chain serving grilled burgers, fries & shakes.",3.9,"4,283 Google reviews",£,"Av. Fontes Pereira de Melo 6A, 1600-001 Lisboa, Portugal","['Dine-in', 'Drive-through', 'Delivery']"
0,LX Kebab House,Fast food restaurant,,4,107 Google reviews,,"R. da Atalaia 9, 1200-036 Lisboa, Portugal","['Dine-in', 'Takeaway', 'Delivery']"
0,Garden Burger,Fast food restaurant,,4.1,73 Google reviews,,"Av. Eng. Duarte Pacheco, 1070-103 Lisboa, Portugal","['Dine-in', 'Takeaway']"
0,Burger Ranch,Fast food restaurant,,3.9,552 Google reviews,£,"Largo do Calvário 3, 1300-113 Lisboa, Portugal","['Dine-in', 'Takeaway', 'Delivery']"
0,Lisbon Burguer,Fast food restaurant,,4.2,962 Google reviews,££,"R. João de Freitas Branco 16, 1500-359 Lisboa, Portugal","['Dine-in', 'Takeaway', 'Delivery']"
0,h3 Portugal,Fast food restaurant,,4,140 Google reviews,,"Av. do Índico, 1990-097 Lisboa, Portugal","['Dine-in', 'Takeaway', 'Delivery']"
0,McDonald's Belém,Fast food restaurant,"Classic, long-running fast-food chain known for its burgers & fries.",3.8,"2,857 Google reviews",£,"Tv. da Praça nº2-14, 1300-469 Lisboa, Portugal","['Dine-in', 'Takeaway', 'Delivery']"
0,Subway,Sandwich shop,"Casual counter-serve chain for build-your-own sandwiches & salads, with health-conscious options.",4.1,458 Google reviews,£,"Calçada da Glória 2, 1250-113 Lisboa, Portugal","['Dine-in', 'Takeaway', 'Delivery']"
0,Casa das Bifanas,Fast food restaurant,,3.9,"1,514 Google reviews",,"Praça da Figueira 7A, 1100-240 Lisboa, Portugal","['Dine-in', 'Takeaway']"
0,Rock Kebab,Fast food restaurant,,3.7,25 Google reviews,,"Rua de S. Paulo 12A, 1200-048 Lisboa, Portugal","['Dine-in', 'Takeaway']"
0,McDonald's - Marquês de Pombal,Fast food restaurant,"Classic, long-running fast-food chain known for its burgers & fries.",4.1,552 Google reviews,£,"Praça Marquês de Pombal 3, 1250-161 Lisboa, Portugal","['Dine-in', 'Takeaway', 'Delivery']"
0,Slow,Fast food restaurant,,4.3,11 Google reviews,,"Av. Eng. Duarte Pacheco, 1070-103 Lisboa, Portugal","['Dine-in', 'Takeaway']"
0,Tuz Good Food,Fast food restaurant,,4,4 Google reviews,,"Av. Alm. Reis 40C, Lisboa, Portugal","['Dine-in', 'Takeaway', 'Delivery']"
0,Best Kebab & Cocktail Bar,Kebab Shop,,5,12 Google reviews,,"R. de Santa Marta 6A, 1150-295 Lisboa, Portugal","['Dine-in', 'Drive-through', 'Delivery']"
0,As Bifanas do Afonso,Portuguese restaurant,,4.7,"1,308 Google reviews",£,"Portugal, R. da Madalena 146, 1100-340 Lisboa, Portugal","['Dine-in', 'Takeaway', 'No delivery']"
0,Bifanas de Vendas Novas,Fast food restaurant,,5,2 Google reviews,,"R. do Carmo, 1100-044 Lisboa, Portugal","['Dine-in', 'Delivery']"
0,Hamro Kebab,Fast food restaurant,,4,25 Google reviews,,"Rua do Possolo 53, 1350-252 Lisboa, Portugal","['Dine-in', 'Takeaway']"
0,Kebab Hut,Kebab Shop,,4.9,125 Google reviews,,"R. da Escola Politécnica 79, 1200-244 Lisboa, Portugal","['Dine-in', 'Takeaway', 'No-contact delivery']"
0,Casa Portuguesa do Pastel de Bacalhau,Portuguese restaurant,,4.2,"7,060 Google reviews",££,"R. Augusta 106, 1100-053 Lisboa, Portugal","['Dine-in', 'Takeaway', 'No delivery']"
0,Ali Baba,Fast food restaurant,,3.6,195 Google reviews,,"38°43'21. 9°08'06., R. 5 8, 1070-059 Lisboa, Portugal","['Dine-in', 'Takeaway', 'Delivery']"
0,LX Dogs,Hot dog stand,,4.9,14 Google reviews,,"Praça da Figueira, 1100-241 Lisboa, Portugal","['Takeaway', 'No delivery']"
0,Vitaminas,Fast food restaurant,,2.6,16 Google reviews,££,"Av. Eng. Duarte Pacheco 15G, 1250-096 Lisboa, Portugal","['Dine-in', 'Takeaway', 'Delivery']"
0,Dallas Burger Joint,Hamburger restaurant,,4.8,504 Google reviews,££,"Tv. Remolares 41, 1200-019 Lisboa, Portugal","['Dine-in', 'Takeaway', 'Delivery']"
0,h3,Hamburger restaurant,,4,529 Google reviews,££,"Avenida Engenheiro Duarte Pacheco, 1070-103 Lisboa, Portugal","['Dine-in', 'Takeaway', 'No delivery']"
0,Eats Delicate Foods,Fast food restaurant,,3.6,8 Google reviews,,"Rua dos Bacalhoeiros 113, 1100-389 Lisboa, Portugal","['Dine-in', 'Takeaway']"
0,Kebabish PT,Restaurant,,4.3,343 Google reviews,£,"R. da Palma 280, 1100-394 Lisboa, Portugal","['Dine-in', 'Takeaway', 'Delivery']"
0,Bala,Restaurant,,3.9,122 Google reviews,,"Av. Eng. Duarte Pacheco 15G, 1250-096 Lisboa, Portugal","['Dine-in', 'Takeaway', 'Delivery']"
0,Hot Dog Lovers,Hot dog restaurant,,4,741 Google reviews,£,"Av. da Liberdade 238B, 1250-096 Lisboa, Portugal","['Dine-in', 'Takeaway', 'Delivery']"
0,Hunger Station,Comida rápida,,"4,6",12 comentários no Google,,"R. da Atalaia 118, 1200-036 Lisboa","['Comer no local', 'Take away', 'Entrega']"
0,McDonald's - D Carlos I,€,,"3,8",3 126 comentários no Google,€,"Av. Dom Carlos I 17-25, 1200-000 Lisboa","['Comer no local', 'Take away', 'Entrega sem contacto']"
0,KEBABISH,€,,"4,3",372 comentários no Google,€,"Av. Sidónio Pais 2A, 1050-005 Lisboa","['Comer no local', 'Take away', 'Entrega']"
